AppID,PermissionToName,AppName,Reviewer,Platform,OS,Whichpopulationsistheapptargeting,Howwouldyoubestcategorizetheappdeveloper,Whatkindsofsupportdoesthedeveloperoffer,Wasanappropriateclinicalexpertinvolvedinappdevelopmentorqualitycontrol,Werepatientsinvolvedinappdevelopmentorqualitycontrol,Doestheappmakereferencetodiseasespecificguidelines,DoestheappclaimtobecompliantwiththeFDAguidelinessurroundingregulationofmobilemedicalapps,Doestheapprequirealogin,Doestheapphaveinappadvertising,IfyouansweredYestothepriorquestionisitpossibletoupgradetoanadfreeversion,Istheapptetheredtoahealthcaresystem,Cantheappsyncdirectlywithaperipheraldevice,IftheappisaniOSappisitcompatiblewithHealthKit,IftheappisanAndroidappisitcompatiblewithGoogleFit,Doestheapphaveaprivacypolicy,Doestheappdeveloperprovideruserinformationtoothersindividuallyorinaggregate,DoestheappclaimtomeetthestandardofHIPAAcompliance,Inwhatwaysdoestheappengagepatients,Doestheapprewardtheuserforengagingwiththeapporachievinghealthgoals,DoestheappengageusersthroughsocialmediaIfsohow,Doestheappappropriatelywarnuserscaregiversorclinicianswhendangerousinformationisentered,HowdoestheapphandlecommunicationorsharingofinformationwithCAREGIVERS,HowdoestheapphandlecommunicationorsharingofinformationwithCLINICIANS,IthinkthatIwouldliketousethisappfrequently,Ifoundtheappunnecessarilycomplex,Ithoughttheappwaseasytouse,IthinkthatIwouldneedthesupportofatechnicalpersontobeabletousethisapp,Ifoundthevariousfunctionsinthisappwerewellintegrated,Ithoughttherewastoomuchinconsistencyinthisapp,Iwouldimaginethatmostpeoplewouldlearntousethisappveryquickly,Ifoundtheappverycumbersometouse,Ifeltveryconfidentusingtheapp,IneededtolearnalotofthingsbeforeIcouldgetgoingwiththisapp,Howlikelyisitthatyouwouldrecommendthisapptoafriendorcolleague,iOSAvgRating,iOSNumRatings,AndroidAvgRating,AndroidNumRatings,AndroidNumDownloads,iOSONLYPricetodownloadtheappindollars,iOSONLYPricetopurchaseALLinapppurchasesindollars,iOSONLYAnnualpricetopurchaseasubscriptionindollars,ANDROIDONLYPricetodownloadtheappindollars,ANDROIDONLYPricetopurchaseALLinapppurchasesindollars,ANDROIDONLYAnnualpricetopurchaseasubscriptionindollars
28b,n,,clinician_reviewer,"Android tablet,iPhone",Both,Depression or bipolar disorder,Other non-profit organization,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,No,No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,2,,,,,,0,0,0,0,0,0
28b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Depression or bipolar disorder,Other non-profit organization,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,No,None of the above,None of the above,4,3,4,1,4,1,4,2,4,2,,3.5,18,4.5,118,"1,000 - 5,000",0,0,0,0,0,0
30b,n,,clinician_reviewer,"iPhone,Android tablet",Both,Depression or bipolar disorder,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,No,Not stated,No,"Records information, Displays patient's health information, Reminds or alerts patients",No,"Public (e.g. Twitter, Facebook, Pinterest, etc), Private (e.g. app connects you to other patients through its own social media platform)",No,None of the above,None of the above,,,,,,,,,,,5,,,,,,0,0.99,0,0,0,0.99
30b,n,,nonclinician_reviewer,"iPad or iPad Mini,Android tablet",Both,Depression or bipolar disorder,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,No,Not stated,No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,Private (e.g. app connects you to other patients through its own social media platform),No,None of the above,None of the above,4,1,5,1,4,1,4,1,5,1,,4.5,255,5,514,"10,000 - 50,000",0,1,0,0,1,0
34b,y,WhatsMyM3,clinician_reviewer,"iPhone,Android tablet",Both,Depression or bipolar disorder,For-profit company,E-mail,Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,No,No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information",No,None of the above,Yes,None of the above,None of the above,,,,,,,,,,,7,,,,,,0,0,0,0,0,0
34b,y,WhatsMyM3,nonclinician_reviewer,"iPad or iPad Mini,Android tablet",Both,Depression or bipolar disorder,For-profit company,E-mail,Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information",No,None of the above,Yes,None of the above,None of the above,3,1,5,1,5,1,5,1,5,1,,4,32,4,89,"5,000 - 10,000",0,0,0,0,0,0
36b,y,"7 Cups of Tea - Free Anxiety Relief, Depression Help, Therapy & Counseling",clinician_reviewer,"iPhone,Android tablet",Both,Depression or bipolar disorder,For-profit company,E-mail,Clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,"Yes, in aggregate only",No,Instructs patients (app provides guidance or advice based on information you provide it),Yes,"Private (e.g. app connects you to other patients through its own social media platform), Through a web-based forum",Yes,None of the above,None of the above,,,,,,,,,,,8,,,,,,0,0,0,0,0,0
36b,y,7 Cups of Tea,nonclinician_reviewer,iPad or iPad Mini,Both,Depression or bipolar disorder,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,"Yes, in aggregate only",No,Instructs patients (app provides guidance or advice based on information you provide it),No,Private (e.g. app connects you to other patients through its own social media platform),No,None of the above,None of the above,4,1,5,1,4,1,4,1,3,3,,4.5,547,4.5,3768,"100,000 - 500,000",0,0,0,0,0,0
38b,n,,clinician_reviewer,"iPhone,Android tablet",Both,Depression or bipolar disorder,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,Yes,No,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,8,,,,,,0,0,0,0,0,0
38b,n,,nonclinician_reviewer,"Android tablet,iPad or iPad Mini",Both,Depression or bipolar disorder,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,No,Yes,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Enables communication of information with clinician",No,None of the above,No,None of the above,Clinician has access to information using separate login,4,1,4,1,3,1,4,2,4,2,,5,5,4,219,"10,000 - 50,000",0,0,0,0,0,0
42b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Chronic kidney disease,Medical professional society,"E-mail, Phone",Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,Yes,Provides educational information,No,None of the above,No,None of the above,None of the above,,,,,,,,,,,3,,,,,,0,0,0,0,0,0
42b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Chronic kidney disease,Medical professional society,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,No,No,Provides educational information,No,None of the above,No,None of the above,None of the above,3,1,5,1,4,1,5,1,5,1,,,,4.5,30,"1,000 - 5,000",0,0,0,,,
43b,y,CKD Risk Calc Free,clinician_reviewer,"iPhone, Android tablet",Both,Chronic kidney disease,Individual,E-mail,No clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,Instructs patients (app provides guidance or advice based on information you provide it),No,None of the above,Yes,None of the above,None of the above,,,,,,,,,,,0,,,,,,0,0,0,0,0,0
43b,y,CKD Risk Calc Free,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Chronic kidney disease,For-profit company,E-mail,No clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Displays patient's health information",No,None of the above,No,None of the above,None of the above,2,2,5,1,5,1,5,1,4,2,,,,4.5,17,"500 - 1,000",0,0,0,,,
47b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Chronic kidney disease,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information",No,None of the above,Yes,None of the above,None of the above,,,,,,,,,,,0,,,,,,0,0,0,0,0,0
47b,n,,nonclinician_reviewer,Android tablet,Both,Chronic kidney disease,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,2,3,1,4,1,3,2,4,2,,4,49,4,121,"1,000 - 5,000",0,0,0,0,0,0
48b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Chronic kidney disease,Individual,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Records information, Displays patient's health information",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,0,,,,,,7.99,0,0,7.99,0,0
48b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Chronic kidney disease,For-profit company,None of the above,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,2,4,2,4,2,4,3,3,2,,,,,,50 - 100,7.99,0,0,7.99,0,0
49b,y,Smart Kidney,clinician_reviewer,"iPhone, Android tablet",Both,Chronic kidney disease,Individual,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,2,,,,,,5.99,0,0,0.99,0,0
49b,y,Smart Kidney,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Chronic kidney disease,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,No,None of the above,None of the above,5,1,5,2,5,1,4,2,5,2,,,,4,4, 5 - 10,5.99,0,0,0.99,0,0
4b,y,T2 Mood Tracker,clinician_reviewer,"iPhone,Android phone",Both,Depression or bipolar disorder,Government agency,E-mail,Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,"Yes, individual information",No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,3.5,4,183,4,1,"100,000 - 500,000",0,0,0,,,
4b,y,T2 Mood Tracker,nonclinician_reviewer,"iPad or iPad Mini,Android tablet",Both,"Dementia or mild cognitive impairment, Depression or bipolar disorder",Government agency,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\\ to prior question)\""""",No,No,No,No,Yes,No,No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,2,2,5,1,3,1,5,1,5,1,,,,,,,0,0,0,0,0,0
50b,y,Cancer.Net Mobile,clinician_reviewer,"iPhone, Android tablet",Both,Cancer,Medical professional society,"E-mail, Phone",Clinical expert involved,Patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,Not stated,No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,8,,,,,,0,0,0,0,0,0
50b,y,Cancer.net,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Cancer,Medical professional society,"E-mail, Phone",Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Provides educational information, Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,1,4,1,5,1,4,1,5,1,,4.5,88,4,87,"10,000 - 50,000",0,0,0,0,0,0
51b,y,Doctor Mole - Skin Cancer App,clinician_reviewer,iPhone,Both,Cancer,For-profit company,E-mail,No clinical expert involved,Patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,7,,,,,,4.99,0,0,0,7.99,0
51b,y,Doctor Mole - Skin cancer app,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Cancer,For-profit company,E-mail,No clinical expert involved,Patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,No,None of the above,None of the above,3,1,5,1,5,1,4,1,4,1,,3,24,3.5,361,"50,000 - 100,000",4.99,0,0,0,0,0
54b,y,iCancerHealth : Cancer Care,clinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Cancer,For-profit company,"E-mail, Phone, Live chat",Clinical expert involved,No patients involved,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with family (e.g. caregiver)",No,Private (e.g. app connects you to other patients through its own social media platform),No,Caregiver has access to information using separate login,None of the above,,,,,,,,,,,8,,,,,,0,0,0,0,0,0
54b,y,iCancerHealth : Cancer Care,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Cancer,For-profit company,"E-mail, Live chat",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,Yes,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,Private (e.g. app connects you to other patients through its own social media platform),No,"Caregiver has access to information using separate login, Patient can e-mail information to caregiver using app",Patient can e-mail information to clinician using app,5,2,5,1,5,1,4,1,5,4,,,,4.5,17,100 - 500,0,0,0,0,0,0
56b,y,Alzheimer's Daily Companion,clinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Dementia or mild cognitive impairment,For-profit company,"E-mail, Phone",No clinical expert involved,Patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,Provides educational information,No,None of the above,No,None of the above,None of the above,,,,,,,,,,,2,4.5,11,4,48,"1,000 - 5,000",0,0,0,0,0,0
56b,y,Alzheimer's/Dementias Daily Companion,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Dementia or mild cognitive impairment,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,Provides educational information,No,None of the above,No,None of the above,None of the above,2,2,4,2,3,2,4,1,4,1,,,,,,,0,0,0,0,0,0
58b,y,Constant Therapy,clinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Stroke,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Records information, Displays patient's health information, Enables communication of information with clinician",No,None of the above,Yes,None of the above,Clinician has access to information using separate login,,,,,,,,,,,7,,,,,,0,0,199.99,0,0,199.99
58b,y,Constant Therapy,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Dementia or mild cognitive impairment, Stroke",For-profit company,E-mail,Clinical expert involved,No patients involved,Yes,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information, Enables communication of information with clinician",Yes,None of the above,No,Patient can e-mail information to caregiver using app,"Clinician has access to information using separate login, Patient can e-mail information to clinician using app",5,2,5,2,5,1,4,1,5,2,,4.5,139,4.5,17,"1,000 - 5,000",0,200,200,0,200,200
59b,n,,clinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Dementia or mild cognitive impairment,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,Provides educational information,No,None of the above,No,None of the above,None of the above,,,,,,,,,,,0,,,,,,0,0,0,0,0,0
59b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Dementia or mild cognitive impairment,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,Provides educational information,No,None of the above,No,None of the above,None of the above,3,1,5,1,4,1,4,1,4,1,,,,4,10,"1,000 - 5,000",0,0,0,0,0,0
60b,n,,clinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Dementia or mild cognitive impairment,For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it)",No,None of the above,Yes,None of the above,None of the above,,,,,,,,,,,0,,,,,,34.99,0,0,9.45,0,0
60b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Dementia or mild cognitive impairment, Elderly",For-profit company,"E-mail, Phone",Clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information",Yes,None of the above,No,None of the above,None of the above,5,1,5,1,5,1,5,1,5,1,,,,,, 1- 5,34.99,0,0,9.45,0,0
62b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Cirrhosis or liver disease,For-profit company,E-mail,Clinical expert involved,Patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,None of the above,Yes,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,7,,,,,,0,0,0,0,0,0
62b,n,,nonclinician_reviewer,iPad or iPad Mini,Both,Cirrhosis or liver disease,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,1,4,1,4,1,4,1,4,2,,,,5,2,100 - 500,0,0,0,0,0,0
68b,y,Dexteria,clinician_reviewer,"iPhone, Android tablet",Both,None of the above,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,7,,,,,,3.99,3.99,0,0.99,0,0
68b,y,Dexteria,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Stroke,For-profit company,E-mail,No clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,5,1,4,1,5,1,5,1,5,1,,4,217,4.5,10,"500 - 1,000",3.99,0,0,4.98,0,0
6b,y,CareSync,clinician_reviewer,"iPhone,Android tablet",Both,All of the above,For-profit company,"E-mail, Text messaging/SMS",Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\\ to prior question)\""""",No,Yes,No,No,Yes,"Yes, individual information",Yes,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,"Caregiver has access to information using separate login, Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Clinician has access to information using separate login, Patient can e-mail information to clinician using app, Patient can text information to clinician using app",,,,,,,,,,,7,4.5,26,4,45,"1,000 - 5,000",0,99,199,0,99.99,199
6b,y,CareSync,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,All of the above,For-profit company,"E-mail, Live chat",Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",Yes,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",Yes,None of the above,No,"Caregiver has access to information using separate login, Patient can e-mail information to caregiver using app","Clinician has access to information using separate login, Patient can e-mail information to clinician using app",4,1,5,1,4,1,4,2,5,1,,,,,,,0,99.99,199,0,99.99,199
71b,n,,clinician_reviewer,"iPhone, Android tablet",Both,None of the above,For-profit company,E-mail,No clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,5,,,,,,0,0,0,0,174,0
71b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Dementia or mild cognitive impairment, Stroke",For-profit company,E-mail,Clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Records information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Caregiver has access to information using separate login,Clinician has access to information using separate login,5,3,3,3,4,1,3,2,4,3,,3,105,5,2,"500 - 1,000",0,0,0,0,0,0
73b,n,,clinician_reviewer,"iPhone, Android phone",Both,"Chronic kidney disease, Diabetes mellitus, Hypertension",Medical professional society,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,Not applicable (Android app),Not applicable (iOS app),Yes,No,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",No,None of the above,Yes,None of the above,None of the above,,,,,,,,,,,9,5,8,4,36,"1,000-5,000",0,0,0,0,0,0
73b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Chronic kidney disease,Medical professional society,"E-mail, Phone",Clinical expert involved,No patients involved,Yes,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,Patient can e-mail information to clinician using app,2,3,4,1,3,3,4,2,3,1,,,,,,,0,0,0,0,0,0
74b,n,,clinician_reviewer,"iPhone, Android phone",Both,All of the above,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,Yes,No,Yes,No,No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,None of the above,None of the above,,,,,,,,,,,7,4.5,461744,4.5,1085261,"10,000,000 - 50,000,000",0,0,0,0,0,0
74b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Obesity,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,Yes,No,No,Yes,No,No,Yes,"Yes, individual information",No,"Provides educational information, Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with family (e.g. caregiver)",No,"Public (e.g. Twitter, Facebook, Pinterest, etc), Private (e.g. app connects you to other patients through its own social media platform)",No,Patient can e-mail information to caregiver using app,None of the above,3,3,4,1,4,2,3,3,3,2,,,,,,,0,0,0,0,0,0
75b,n,,clinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Diabetes mellitus,Other non-profit organization,"E-mail, Phone",Clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",Yes,"Records information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,"Caregiver has access to information using separate login, Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Clinician has access to information using separate login, Patient can e-mail information to clinician using app, Patient can text information to clinician using app",,,,,,,,,,,8,4,22,4.5,58,"1,000 - 5,000",0,0,95.4,0,0,95.4
75b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Diabetes mellitus,Other non-profit organization,"E-mail, Phone",Clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,Yes,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,"Caregiver has access to information using separate login, Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Clinician has access to information using separate login, Patient can e-mail information to clinician using app, Patient can text information to clinician using app",3,3,2,4,5,1,2,4,3,4,,,,,,,0,0,7.95,0,0,7.95
82b,n,,clinician_reviewer,"iPhone, Android phone",Both,Diabetes mellitus,Medical professional society,E-mail,Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information",Yes,Private (e.g. app connects you to other patients through its own social media platform),No,None of the above,None of the above,,,,,,,,,,,8,,,4,27,"5,000 - 10,000",0,0,0,0,0,0
82b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Diabetes mellitus,Other non-profit organization,"E-mail, Phone",No clinical expert involved,No patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients",Yes,"Public (e.g. Twitter, Facebook, Pinterest, etc), Private (e.g. app connects you to other patients through its own social media platform)",No,None of the above,None of the above,5,1,5,1,5,1,5,1,5,1,,,,,,,0,0,0,0,0,0
